otu_id,mean_abundance,occurrence,Kingdom,Phylum,Class,Order,Family,Genus,Species,predicted_occurrence,lower_conf_int,upper_conf_int
418699,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Rhodocyclales,f__Zoogloeaceae,g__Azoarcus,s__olearius,0.011590406242205087,0.0030483899139720633,0.04303511588819977
392593,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__,g__Inhella,s__inkyongensis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
43771,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__urealyticum,0.011590406242205087,0.0030483899139720633,0.04303511588819977
337,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__glumae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
463025,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__bronchialis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
79329,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Chitinophagia,o__Chitinophagales,f__Chitinophagaceae,g__Chitinophaga,s__pinensis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1940612,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Pigmentiphaga,s__aceris,0.011590406242205087,0.0030483899139720633,0.04303511588819977
207745,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Variovorax,s__sp. WDL1,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2173853,2.075426944971537e-05,0.04375,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Streptococcaceae,g__Streptococcus,s__sp. Z15,0.011590406242205087,0.0030483899139720633,0.04303511588819977
158899,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Collimonas,s__fungivorans,0.011590406242205087,0.0030483899139720633,0.04303511588819977
63,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Neisseriaceae,g__Vitreoscilla,s__filiformis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1761016,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__caffeinilytica,0.011590406242205087,0.0030483899139720633,0.04303511588819977
964,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Herbaspirillum,s__seropedicae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1784719,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Leucobacter,s__triazinivorans,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2072590,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Oxalobacteraceae,g__Massilia,s__armeniaca,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2116657,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Pulveribacter,s__suum,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2547399,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__sp. 7MH5,0.011590406242205087,0.0030483899139720633,0.04303511588819977
134,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methylocystaceae,g__Methylocystis,s__parvus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2493671,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__sp. M2A.F.Ca.ET.043.05.1.1,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2764186,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__sp. sand1-3,0.011590406242205087,0.0030483899139720633,0.04303511588819977
285450,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__roseochromogenus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2419842,2.075426944971537e-05,0.04375,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Bacillaceae,g__Virgibacillus,s__sp. Bac332,0.011590406242205087,0.0030483899139720633,0.04303511588819977
34004,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Paracoccus,s__aminovorans,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1679497,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__flavus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2714940,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Pedobacter,s__sp. HDW13,0.011590406242205087,0.0030483899139720633,0.04303511588819977
42881,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__chromofuscus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
47872,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__purpureochromogenes,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1249101,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__celeriflavum,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1532023,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Erythrobacteraceae,g__Qipengyuania,s__sediminis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1550579,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__gotjawali,0.011590406242205087,0.0030483899139720633,0.04303511588819977
237609,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__alkylphenolica,0.011590406242205087,0.0030483899139720633,0.04303511588819977
356851,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__chokoriensis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
47865,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__inositola,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1836,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__erythraea,0.011590406242205087,0.0030483899139720633,0.04303511588819977
60894,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Saccharopolyspora,s__spinosa,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1806508,2.075426944971537e-05,0.04375,k__Bacteria,p__Chloroflexi,c__Ardenticatenia,o__Ardenticatenales,f__Ardenticatenaceae,g__Candidatus Promineofilum,s__breve,0.011590406242205087,0.0030483899139720633,0.04303511588819977
261284,2.075426944971537e-05,0.04375,k__Bacteria,p__Cyanobacteria,c__,o__Synechococcales,f__Synechococcaceae,g__Cyanobium,s__sp. NS01,0.011590406242205087,0.0030483899139720633,0.04303511588819977
447217,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,s__sp. K,0.011590406242205087,0.0030483899139720633,0.04303511588819977
67081,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__alvei,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2662261,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Raineyella,s__sp. CBA3103,0.011590406242205087,0.0030483899139720633,0.04303511588819977
150829,2.075426944971537e-05,0.04375,k__Bacteria,p__Spirochaetes,c__Spirochaetia,o__Spirochaetales,f__Spirochaetaceae,g__Treponema,s__azotonutricium,0.011590406242205087,0.0030483899139720633,0.04303511588819977
38300,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__pristinaespiralis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1547898,2.075426944971537e-05,0.04375,k__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Haloferacaceae,g__Haloplanus,s__rubicundus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2059884,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. CMB-StM0423,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1179673,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Cellulomonadaceae,g__Oerskovia,s__sp. KBS0722,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2609258,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Rathayibacter,s__sp. VKM Ac-2805,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1534348,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycolicibacterium,s__sarraceniae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
948107,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__sprentiae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2594004,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Flavobacteriia,o__Flavobacteriales,f__Flavobacteriaceae,g__Formosa,s__sediminum,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2026199,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__aromaticivorans,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2518971,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Muribaculaceae,g__Duncaniella,s__dubosii,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2203204,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Streptomycetales,f__Streptomycetaceae,g__Streptomyces,s__sp. WAC 01438,0.011590406242205087,0.0030483899139720633,0.04303511588819977
29405,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Propionibacteriaceae,g__Microlunatus,s__phosphovorus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
927083,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Sandaracinaceae,g__Sandaracinus,s__amylolyticus,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2565558,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__sp. PAMC20947,0.011590406242205087,0.0030483899139720633,0.04303511588819977
93217,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Pandoraea,s__,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2571746,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__sp. DHOD12,0.011590406242205087,0.0030483899139720633,0.04303511588819977
488729,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__metallica,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1392877,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__oryzae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2654982,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Paraburkholderia,s__atlantica,0.011590406242205087,0.0030483899139720633,0.04303511588819977
122355,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__psychrophila,0.011590406242205087,0.0030483899139720633,0.04303511588819977
42197,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Pseudonocardiales,f__Pseudonocardiaceae,g__Actinosynnema,s__pretiosum,0.011590406242205087,0.0030483899139720633,0.04303511588819977
518,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Alcaligenaceae,g__Bordetella,s__bronchiseptica,0.011590406242205087,0.0030483899139720633,0.04303511588819977
156976,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Corynebacteriaceae,g__Corynebacterium,s__riegelii,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2664417,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Hyphomicrobiaceae,g__Devosia,s__sp. D6-9,0.011590406242205087,0.0030483899139720633,0.04303511588819977
652764,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,g__Azospirillum,s__sp. TSH100,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2017482,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Thalassococcus,s__sp. S3,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1632864,2.075426944971537e-05,0.04375,k__Bacteria,p__Planctomycetes,c__Planctomycetia,o__Planctomycetales,f__Planctomycetaceae,g__Planctomyces,s__sp. SH-PL14,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1914461,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micromonosporales,f__Micromonosporaceae,g__Micromonospora,s__terminaliae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
831,2.075426944971537e-05,0.04375,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Butyrivibrio,s__fibrisolvens,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1842537,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Comamonadaceae,g__Hydrogenophaga,s__sp. RAC07,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2070337,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Curtobacterium,s__sp. SGAir0471,0.011590406242205087,0.0030483899139720633,0.04303511588819977
376489,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halotalea,s__alkalilenta,0.011590406242205087,0.0030483899139720633,0.04303511588819977
89966,2.075426944971537e-05,0.04375,k__Bacteria,p__Bacteroidetes,c__Cytophagia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2341112,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__Georhizobium,s__profundi,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2108445,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Phyllobacteriaceae,g__Mesorhizobium,s__sp. DCY119,0.011590406242205087,0.0030483899139720633,0.04303511588819977
42443,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__Roseobacter,s__litoralis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2509455,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__Agromyces,s__protaetiae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1838286,2.075426944971537e-05,0.04375,k__Bacteria,p__Verrucomicrobia,c__Opitutae,o__Opitutales,f__Opitutaceae,g__Lacunisphaera,s__limnophila,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1188319,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Nitrosomonadales,f__Gallionellaceae,g__Ferriphaselus,s__amnicola,0.011590406242205087,0.0030483899139720633,0.04303511588819977
152480,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Burkholderiales,f__Burkholderiaceae,g__Burkholderia,s__ambifaria,0.011590406242205087,0.0030483899139720633,0.04303511588819977
169176,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Novosphingobium,s__tardaugens,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1702170,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Enterobacterales,f__Enterobacteriaceae,g__Citrobacter,s__sp. FDAARGOS_156,0.011590406242205087,0.0030483899139720633,0.04303511588819977
452,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Legionellales,f__Legionellaceae,g__Legionella,s__spiritensis,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1504981,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__sp. KO116,0.011590406242205087,0.0030483899139720633,0.04303511588819977
2072936,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingobium,s__sp. SCG-1,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1561924,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Kangiellaceae,g__Kangiella,s__profundi,0.011590406242205087,0.0030483899139720633,0.04303511588819977
470076,2.075426944971537e-05,0.04375,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__stomatepiae,0.011590406242205087,0.0030483899139720633,0.04303511588819977
1634516,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Citromicrobium,s__sp. JL477,0.011590406242205087,0.0030483899139720633,0.04303511588819977
407217,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Betaproteobacteria,o__Neisseriales,f__Chromobacteriaceae,g__Aquitalea,s__,0.011590406242205087,0.0030483899139720633,0.04303511588819977
29570,2.075426944971537e-05,0.04375,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Halomonadaceae,g__Halomonas,s__meridiana,0.011590406242205087,0.0030483899139720633,0.04303511588819977
185642,2.3719165085388994e-05,0.05,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__parmense,0.013247914246324544,0.0037620014266632334,0.04555879587142168
